"fec_id","name","candidate_fec_id","candidate_name","affiliation","office","state","district","incumbent_challenger","is_authorized_committee","is_principal_committee"
"C00492991","BLUMENTHAL FOR CONNECTICUT","S0CT00177","BLUMENTHAL, RICHARD","DEM","S","CT","0 ","I",FALSE,TRUE
"C00416743","VICTORY NOW PAC",,,"DEM",,,,,FALSE,FALSE
"C00000935","DCCC",,,"DEM",,,,,FALSE,FALSE
"C00638023","WEXTON FOR CONGRESS","H8VA10106","WEXTON, JENNIFER","DEM","H","VA","10","I",FALSE,TRUE
"C00417097","FOOTHILL COMMUNITY DEMOCRATS",,,,,,,,FALSE,FALSE
"C00702407","GLORIA FOR US SENATE","S0SC00305","TINUBU, GLORIA BROMELL DR.","DEM","S","SC","0 ","C",FALSE,TRUE
"C00723197","KARL GENTLES FOR CONGRESS","H0AZ06084","GENTLES, KARL E","DEM","H","AZ","6 ","C",FALSE,TRUE
"C00556258","SEE CHANGE - SCIENCE ENERGY & ENVIRONMENT CHANGE PAC",,,,,,,,FALSE,FALSE
"C00615898","FULL EMPLOYMENT NOW-POLITICAL ACTION COMMITTEE",,,,,,,,FALSE,FALSE
"C00574566","NEVER FORGET 9/11 PAC",,,,,,,,FALSE,FALSE
"C00210344","EIGHTH DISTRICT DEMOCRATIC COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00731166","JOHNSON-GREEN FOR CONGRESS 2020","H8GA10197","JOHNSON-GREEN, TABITHA","DEM","H","GA","10","C",FALSE,TRUE
"C00678078","GET ORGANIZED BK",,,,,,,,FALSE,FALSE
"C00719591","BURGESS FOR COLORADO","S0CO00609","BURGESS, DENISE","DEM","S","CO","0 ","C",FALSE,TRUE
"C00514893","PEOPLE FOR DEREK KILMER","H2WA06129","KILMER, DEREK","DEM","H","WA","6 ","I",FALSE,TRUE
"C00719526","FRIENDS FOR BRANDON 2020","H0KS01206","WILLIAMS, BRANDON MR.","DEM","H","KS","1 ","C",FALSE,TRUE
"C00727925","VOTE FARRAR","H0IN01176","FARRAR, RYAN","DEM","H","IN","1 ","C",FALSE,TRUE
"C00726703","HARPER FOR CONGRESS","H0IN01143","HARPER, JAMES","DEM","H","IN","1 ","C",FALSE,TRUE
"C00649061","COMMITTEE TO ELECT TEDRA COBB","H8NY21245","COBB, TEDRA","DEM","H","NY","21","C",FALSE,TRUE
"C00717975","BROAD FOR CONGRESS","H0IL10377","BROAD, ADAM","DEM","H","IL","10","C",FALSE,TRUE
"C00723692","SAM VEGA FOR CONGRESS","H0TX24258","VEGA, SAMUEL JAIRO","DEM","H","TX","24","C",FALSE,TRUE
"C00700054","CAMPAIGN TO ELECT ANTOINE PIERCE",,,"DEM",,,,,FALSE,FALSE
"C00726943","JOYCE ELLIOTT FOR CONGRESS","H0AR02206","ELLIOTT, JOYCE ANN SENATOR","DEM","H","AR","2 ","C",FALSE,TRUE
"C00712034","DONALD VALDEZ FOR CONGRESS","H0CO03132","VALDEZ, DONALD","DEM","H","CO","3 ","C",FALSE,TRUE
"C00714097","BLAKE HARRISON VICTORY FUND",,,,,,,,FALSE,FALSE
"C00729434","COMMITTEE TO ELECT STEVE BURKE","P60015724","BURKE, STEVE","DEM","P","US","0 ","O",FALSE,TRUE
"C00406876","SECOND DISTRICT OF IOWA DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00279851","FRIENDS OF BENNIE THOMPSON","H4MS02068","THOMPSON, BENNIE G.","DEM","H","MS","2 ","I",FALSE,TRUE
"C00444117","DEMOCRATIC CLUB OF WEST ORANGE COUNTY",,,"DEM",,,,,FALSE,FALSE
"C00105973","UTAH STATE DEMOCRATIC COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00633404","STOP REPUBLICANS",,,,,,,,FALSE,FALSE
"C00728873","CAMPAIGN TO ELECT PHYLLIS HARVEY-HALL","H0AL02202","HARVEY-HALL, PHYLLIS","DEM","H","AL","2 ","C",FALSE,TRUE
"C00720912","FRIENDS OF SURAJ PATEL","H8NY12129","PATEL, SURAJ","DEM","H","NY","12","C",FALSE,TRUE
"C00727669","NO MORE PAC",,,,,,,,FALSE,FALSE
"C00698837","ELECT DR.GOSNELL CONGRESS 2020",,,"DEM",,,,,FALSE,FALSE
"C00723130","SKYLAR FOR CONGRESS","H0PA01333","HURWITZ, SKYLAR","DEM","H","PA","1 ","C",FALSE,TRUE
"C00725499","PAULA KAHN FOR CONGRESS","H0CA30170","KAHN, PAULA","DEM","H","CA","30","C",FALSE,TRUE
"C00711754","BATTLEGROUND AMERICA, INC.",,,,,,,,FALSE,FALSE
"C00664318","DEMOCRACY SUMMER LEADERSHIP PAC",,,,,,,,FALSE,FALSE
"C00701318","MARC FLORES FOR CONGRESS","H0TX18268","FLORES, MARC","DEM","H","TX","18","C",FALSE,TRUE
"C00646844","CINDY AXNE FOR CONGRESS","H8IA03124","AXNE, CINDY","DEM","H","IA","3 ","I",FALSE,TRUE
"C00693044","JULIAN FOR THE FUTURE","P00009092","CASTRO, JULIAN","DEM","P","US","0 ","C",FALSE,TRUE
"C00677591","TAKING THE HILL PAC",,,,,,,,FALSE,FALSE
"C00721928","FRIENDS OF MIKE LARSEN","H0OH04101","LARSEN, MIKE","DEM","H","OH","4 ","C",FALSE,TRUE
"C00259481","ASSOCIATION OF STATE DEMOCRATIC COMMITTEES",,,"DEM",,,,,FALSE,FALSE
"C00646372","IAN TODD FOR CONGRESS","H8MN06096","TODD, IAN ANDREW","DFL","H","MN","6 ","C",FALSE,TRUE
"C00719203","DELAWARE ARIZONA VICTORY FUND",,,,,,,,FALSE,FALSE
"C00729681","L.J. HOLLOWAY FOR CONGRESS","H6FL05193","HOLLOWAY, LASHONDA J","DEM","H","FL","5 ","C",FALSE,TRUE
"C00001917","WY DEMOCRATIC STATE CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00726760","ASHER NUCKOLLS CITIZENS FOR","H0GA11044","NUCKOLLS, HADEN ASHER","DEM","H","GA","11","C",FALSE,TRUE
"C00649913","SPANBERGER FOR CONGRESS","H8VA07094","SPANBERGER, ABIGAIL","DEM","H","VA","7 ","I",FALSE,TRUE
"C00677237","PLACER ACTION NETWORK",,,,,,,,FALSE,FALSE
"C00711705","STEVENS HAALAND FUND",,,,,,,,FALSE,FALSE
"C00636340","JOHNNY AKZAM CAMPAIGN COMMITTEE","H8MN01246","AKZAM, JOHNNY ALAN","DFL","H","MN","1 ","O",FALSE,TRUE
"C00726273","CHRIS FINK FOR CONGRESS","H0NY16168","FINK, CHRIS","DEM","H","NY","16","C",FALSE,TRUE
"C00412072","ORANGE COUNTY YOUNG DEMOCRATS FEDERAL",,,"DEM",,,,,FALSE,FALSE
"C00724880","MODY FOR CONGRESS","H0FL20138","MODY, ROSHAN","DEM","H","FL","20","C",FALSE,TRUE
"C00693648","KENNETH BELVIN FOR CONGRESS","H0NY16127","BELVIN, KENNETH LEWIS III","DEM","H","NY","16","C",FALSE,TRUE
"C00606939","ROSEN FOR NEVADA","S8NV00156","ROSEN, JACKY","DEM","S","NV","0 ",,FALSE,TRUE
"C00706416","BULLOCK FOR PRESIDENT","P00011999","BULLOCK, STEVE","DEM","P","US","0 ","C",FALSE,TRUE
"C00428649","CT WORKING FAMILIES FEDERAL PAC D/B/A TAKE BACK CONGRESS CT",,,"WF ",,,,,FALSE,FALSE
"C00114439","WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00433219","FUND FOR THE MAJORITY PAC",,,,,,,,FALSE,FALSE
"C00729814","BRANDON FOR COLORADO","H0CO05137","BOCCHINO, BRANDON REID","DEM","H","CO","5 ","C",FALSE,TRUE
"C00429464","REDWOOD COAST DEMOCRATS",,,"DEM",,,,,FALSE,FALSE
"C00718650","COHN FOR CONGRESS 2020","H4FL15155","COHN, ALAN MICHAEL","DEM","H","FL","15","C",FALSE,TRUE
"C00723338","JAMES FOR COLORADO","H0CO03157","IACINO, JAMES","DEM","H","CO","3 ","C",FALSE,TRUE
"C00706168","KIM FOR CONGRESS","H0CA16112","WILLIAMS, KIM","DEM","H","CA","16","C",FALSE,TRUE
"C00726646","JUSTIN JONES FOR CONGRESS","H0TN05333","BAUTISTA-JONES, JUSTIN","DEM","H","TN","5 ","C",FALSE,TRUE
"C00675884","MIKE ESPY FOR SENATE CAMPAIGN COMMITTEE","S8MS00287","ESPY, MICHAEL","DEM","S","MS","0 ","C",FALSE,TRUE
"C00713651","CAMERON CHICK FOR CONGRESS NM-01","H0NM01171","CHICK, CAMERON ALTON MR SR","DEM","H","NM","1 ","C",FALSE,TRUE
"C00698639","COMMITTEE TO ELECT IMRAN KHAN","H0TX06081","KHAN, IMRAN","DEM","H","TX","6 ","C",FALSE,TRUE
"C00460055","FREDERICA S. WILSON FOR CONGRESS","H0FL17068","WILSON, FREDERICA S","DEM","H","FL","24","I",FALSE,TRUE
"C00702241","DUMPTHISCHUMP2020PAC",,,,,,,,FALSE,FALSE
"C00495358","KAINE FOR VIRGINIA","S2VA00142","KAINE, TIMOTHY MICHAEL","DEM","S","VA","0 ",,FALSE,TRUE
"C00176420","DEMOCRATIC FOUNDATION OF ORANGE COUNTY",,,"DEM",,,,,FALSE,FALSE
"C00630541","BLOCK BY BLOCK PAC",,,,,,,,FALSE,FALSE
"C00705152","WOMEN EXCEL PAC (WEX PAC)","H8VA10106","WEXTON, JENNIFER","DEM","H","VA","10","I",FALSE,FALSE
"C00707638","DIANE FOR COLORADO CD3","H8CO03192","MITSCH BUSH, DIANE MS.","DEM","H","CO","3 ","C",FALSE,TRUE
"C00408484","DEMOCRATS OF NORTH ORANGE COUNTY",,,,,,,,FALSE,FALSE
"C00693515","FAIR FIGHT",,,,,,,,FALSE,FALSE
"C00632562","INTEGRITY FIRST PAC",,,,,,,,FALSE,FALSE
"C00661264","CTC ACTION",,,,,,,,FALSE,FALSE
"C00711838","BATTLEGROUND WOMEN OF WA",,,,,,,,FALSE,FALSE
"C00376673","DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE","H2MD02160","RUPPERSBERGER, C. A. DUTCH","DEM","H","MD","2 ","I",FALSE,TRUE
"C00714493","FRIENDS OF JANNQUELL, INC.","H0GA13123","PETERS, JANNQUELL","DEM","H","GA","13","C",FALSE,TRUE
"C00727339","MOHAMMAD FOR CONGRESS","H0FL22092","MOHAMMAD, IMTIAZ AHMAD","DEM","H","FL","22","C",FALSE,TRUE
"C00725762","ABBY BROYLES FOR U.S. SENATE","S0OK00370","BROYLES, ABBY","DEM","S","OK","0 ","C",FALSE,TRUE
"C00682344","DISTRICT OF COLUMBIA COLLEGE DEMOCRATS",,,,,,,,FALSE,FALSE
"C00488387","TRI-STATE MAXED-OUT WOMEN",,,,,,,,FALSE,FALSE
"C00710491","KRISTINE SCHANBACHER FOR CONGRESS","H0IL07175","SCHANBACHER, KRISTINE","DEM","H","IL","7 ","C",FALSE,TRUE
"C00720953","PA-CT VICTORY FUND",,,,,,,,FALSE,FALSE
"C00269837","HASTINGS FOR CONGRESS","H2FL23021","HASTINGS, ALCEE L","DEM","H","FL","20","I",FALSE,TRUE
"C00450049","PAUL TONKO FOR CONGRESS","H8NY21203","TONKO, PAUL DAVID","DEM","H","NY","20","I",FALSE,TRUE
"C00732602","COLLEGE DEMOCRATS AT INDIANA UNIVERSITY",,,"DEM",,,,,FALSE,FALSE
"C00686576","FAB FOUR PAC",,,,,,,,FALSE,FALSE
"C00433680","TREASURE STATE PAC",,,,,,,,FALSE,FALSE
"C00721845","CHRISTY DAVIS FOR KANSAS","H0KS01214","DAVIS, CHRISTY","DEM","H","KS","1 ","C",FALSE,TRUE
"C00720623","AHLERS FOR SENATE","S0SD00070","AHLERS, DAN","DEM","S","SD","0 ","C",FALSE,TRUE
"C00703413","FRIENDS OF BRE KIDMAN","S0ME00087","KIDMAN, BRE MX.","DEM","S","ME","0 ","C",FALSE,TRUE
"C00723619","STEFANIE SMITH FOR THE PEOPLE","H0IL13066","SMITH, STEFANIE","DEM","H","IL","13","C",FALSE,TRUE
"C00707620","ROB APODACA FOR CONGRESS","H0NM03144","APODACA, ROB","DEM","H","NM","3 ","O",FALSE,TRUE
"C00331769","BARBARA LEE FOR CONGRESS","H8CA09060","LEE, BARBARA","DEM","H","CA","13","I",FALSE,TRUE
"C00436022","MODERATE DEMOCRATS PAC",,,,,,,,FALSE,FALSE
"C00508804","SINEMA FOR ARIZONA","S8AZ00197","SINEMA, KYRSTEN","DEM","S","AZ","0 ",,FALSE,TRUE
"C00691402","FUTURE FUND PAC",,,,,,,,FALSE,FALSE
"C00503185","RO FOR CONGRESS INC","H4CA12055","KHANNA, ROHIT","DEM","H","CA","17","I",FALSE,TRUE
"C00523498","COURAGE CAMPAIGN SUPER PAC",,,,,,,,FALSE,FALSE
"C00660472","ELECT CAROLYN LONG","H8WA03198","LONG, CAROLYN N.","DEM","H","WA","3 ","C",FALSE,TRUE
"C00727792","KARPUS FOR CONGRESS","H0OH16121","KARPUS, RONALD MR. III","DEM","H","OH","16","C",FALSE,TRUE
"C00700401","MARI TAMBURO FOR POTUS","P00011049","TAMBURO, MARI","DEM","P","US","0 ","C",FALSE,TRUE
"C00700732","TOMAS FOR CONGRESS","H0NY15178","RAMOS, TOMAS","DEM","H","NY","15","O",FALSE,TRUE
"C00634014","JULIA PEACOCK FOR CONGRESS","H8CA42228","PEACOCK, JULIA C.","DEM","H","CA","42","C",FALSE,TRUE
"C00308676","WYDEN FOR SENATE","S6OR00110","WYDEN, RONALD LEE","DEM","S","OR","0 ","I",FALSE,TRUE
"C00710301","THE PEOPLE FOR ORION METZGER","H0CA40112","METZGER, ORION PAIGE","DEM","H","CA","40","C",FALSE,TRUE
"C00688655","EVERYTOWN FOR GUN SAFETY VICTORY FUND (EVERYTOWN VICTORY FUND)",,,,,,,,FALSE,FALSE
"C00634246","20 FOR 20 PAC",,,,,,,,FALSE,FALSE
"C00729137","FRIENDS OF ERIC MOYER","H0OH10132","MOYER, ERIC","DEM","H","OH","10",,FALSE,TRUE
"C00716670","FIGHT FOR PROGRESS PAC",,,,,,,,FALSE,FALSE
"C00610964","MCEACHIN FOR CONGRESS","H6VA04061","MCEACHIN, ASTON DONALD","DEM","H","VA","4 ","I",FALSE,TRUE
"C00695940","KAINE FOR COMMON GROUND PAC",,,,,,,,FALSE,FALSE
"C00725085","RESISTANCE TECH PAC",,,,,,,,FALSE,FALSE
"C00723890","DAVID M. KATZ FOR CONGRESS","H0NY17232","KATZ, DAVID M","DEM","H","NY","17","C",FALSE,TRUE
"C00679191","DIGIDEMS PAC",,,,,,,,FALSE,FALSE
"C00443689","PEOPLE FOR BEN","S0NM00058","LUJAN, BEN RAY","DEM","S","NM","0 ","O",FALSE,TRUE
"C00686832","WAY TO LEAD PAC",,,,,,,,FALSE,FALSE
"C00717116","CASADY FOR CONGRESS","H0CA52067","CASADY, NANCY LEE","DEM","H","CA","52","C",FALSE,TRUE
"C00562777","LATINO VICTORY FUND",,,,,,,,FALSE,FALSE
"C00708982","YANA FOR WYO","S0WY00129","LUDWIG, YANA","DEM","S","WY","0 ","O",FALSE,TRUE
"C00574236","ALLEN ELLISON FOR CONGRESS CAMPAIGN COMMITTEE","H0FL17159","ELLISON, ALLEN","DEM","H","FL","17","C",FALSE,TRUE
"C00572453","TAKEITBACK.ORG POLITICAL ACTION",,,,,,,,FALSE,FALSE
"C00705426","DURRANCE FOR CONGRESS","H0TX26071","DURRANCE, NEIL L","DEM","H","TX","26","C",FALSE,TRUE
"C00202416","JOHN LEWIS FOR CONGRESS","H6GA05217","LEWIS, JOHN R","DEM","H","GA","5 ","I",FALSE,TRUE
"C00539866","ROBIN KELLY FOR CONGRESS","H2IL02172","KELLY, ROBIN","DEM","H","IL","2 ","I",FALSE,TRUE
"C00541375","PEM PAC",,,,,,,,FALSE,FALSE
"C00721712","HARDER 2020 VICTORY FUND",,,,,,,,FALSE,FALSE
"C00660589","PARTY MAJORITY PAC",,,,,,,,FALSE,FALSE
"C00698340","MARKEY VICTORY FUND",,,,,,,,FALSE,FALSE
"C00573758","VAN HOLLEN FOR SENATE","S6MD03441","VAN HOLLEN, CHRIS","DEM","S","MD","0 ","I",FALSE,TRUE
"C00677161","END THE NRA",,,,,,,,FALSE,FALSE
"C00722942","JOSHUA FOR CHANGE",,,"DEM",,,,,FALSE,FALSE
"C00681247","DEMOCRATS UNITED INC.",,,,,,,,FALSE,FALSE
"C00710947","COMMITTEE TO ELECT KIANI GARDNER","H0AL01105","GARDNER, KIANI A","DEM","H","AL","1 ","O",FALSE,TRUE
"C00668228","NEVADANS FOR STEVEN HORSFORD","H2NV04011","HORSFORD, STEVEN ALEXZANDER","DEM","H","NV","4 ","I",FALSE,TRUE
"C00727149","THE COMMITTEE TO ELECT ROBBIE GOLDSTEIN","H0MA08045","GOLDSTEIN, ROBBIE","DEM","H","MA","8 ","C",FALSE,TRUE
"C00724443","SUNFLOWER SEEDS PAC",,,,,,,,FALSE,FALSE
"C00573709","CA LUV PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC)",,,,,,,,FALSE,FALSE
"C00617803","JOBS, EDUCATION, & FAMILIES FIRST - JEFF PAC",,,,,,,,FALSE,FALSE
"C00674788","ROCHESTER FOR ROBIN","H8NY25113","WILT, ROBIN","DEM","H","NY","25","C",FALSE,TRUE
"C00706341","MEEKS VICTORY FUND",,,,,,,,FALSE,FALSE
"C00718288","JOHN FOR VIRGINIA","H0VA05152","LESINSKI, JOHN","DEM","H","VA","5 ","C",FALSE,TRUE
"C00681494","MATRIARCH POLITICAL ACTION COMMITTEE",,,,,,,,FALSE,FALSE
"C00715391","PROTECT THE MAJORITY CHIEFS VICTORY FUND",,,,,,,,FALSE,FALSE
"C00711317","SCHOLTEN FOR CONGRESS","H0MI03316","SCHOLTEN, HILLARY","DEM","H","MI","3 ","C",FALSE,TRUE
"C00677898","FRIENDS OF JAHANA HAYES","H8CT05245","HAYES, JAHANA","DEM","H","CT","5 ","I",FALSE,TRUE
"C00392738","HOOPS PAC",,,,,,,,FALSE,FALSE
"C00290825","NADLER FOR CONGRESS","H2NY17071","NADLER, JERROLD L.","DEM","H","NY","10","I",FALSE,TRUE
"C00188367","DEMOCRATIC PARTY OF OREGON",,,"DEM",,,,,FALSE,FALSE
"C00728782","MAYA FOR GEORGIA","S0GA00500","DILLARD SMITH, MAYA","DEM","S","GA","0 ","C",FALSE,TRUE
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","H8MA02041","NEAL, RICHARD E MR.","DEM","H","MA","1 ","I",FALSE,TRUE
"C00710509","RAINS FOR MONTANA","H0MT00116","RAINS, MATTHEW","DEM","H","MT","0 ","C",FALSE,TRUE
"C00696591","ACROSS THE AISLE PAC",,,,,,,,FALSE,FALSE
"C00629311","GRANITE VALUES PAC",,,,,,,,FALSE,FALSE
"C00724518","O'SHEA FOR CONGRESS","H0NC11159","O'SHEA, MICHAEL","DEM","H","NC","11","O",FALSE,TRUE
"C00705087","URBINA FOR CONGRESS","H0MD05191","URBINA, BRIANA","DEM","H","MD","5 ","C",FALSE,TRUE
"C00456764","DEMOCRATIC PARTY OF CONTRA COSTA COUNTY",,,"DEM",,,,,FALSE,FALSE
"C00700336","SEIDMAN FOR CONGRESS","H0GA01052","SEIDMAN, BARBARA","DEM","H","GA","1 ","C",FALSE,TRUE
"C00326751","DEMOCRATIC PARTY OF THE SAN FERNANDO VALLEY",,,"DEM",,,,,FALSE,FALSE
"C00716258","NEUMANN FOR CONGRESS","H0WI03118","NEUMANN, MARK","DEM","H","WI","3 ","C",FALSE,TRUE
"C00721613","COMMITTEE TO ELECT ADAM BOLANOS SCOW FOR CONGRESS","H0CA20130","BOLA?OS SCOW, ADAM","DEM","H","CA","20","C",FALSE,TRUE
"C00709998","WOLVERINE VICTORY FUND",,,,,,,,FALSE,FALSE
"C00703298","CITIZENS DEFENDING DEMOCRACY",,,,,,,,FALSE,FALSE
"C00578567","KEEP AL GREEN IN CONGRESS","H4TX09095","GREEN, ALEXANDER","DEM","H","TX","9 ","I",FALSE,TRUE
"C00719310","LISA WELCH FOR OFFICE","H0TX12238","WELCH, LISA RENEA DR.","DEM","H","TX","12","C",FALSE,TRUE
"C00707232","BLUE NEVADA PAC",,,,,,,,FALSE,FALSE
"C00375279","ALAMEDA COUNTY DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00683706","SCHIFF HOUSE VICTORY FUND",,,,,,,,FALSE,FALSE
"C00543116","GOOD FRIENDS PAC",,,,,,,,FALSE,FALSE
"C00727347","LEE ROSEN VICTORY FUND",,,,,,,,FALSE,FALSE
"C00412304","MONTANANS FOR TESTER","S6MT00162","TESTER, R. JON","DEM","S","MT","0 ","I",FALSE,TRUE
"C00003558","NATIONAL COMMITTEE FOR AN EFFECTIVE CONGRESS",,,"NNE",,,,,FALSE,FALSE
"C00695866","KUMAR FOR CONGRESS 2020","H0CA18068","KUMAR, RISHI","DEM","H","CA","18","C",FALSE,TRUE
"C00711184","WACHSPRESS FOR CONGRESS","H0PA01309","WACHSPRESS, DEBBIE","DEM","H","PA","1 ","C",FALSE,TRUE
"C00403816","BEACH CITIES DEMOCRATS - FEDERAL",,,,,,,,FALSE,FALSE
"C00714477","DYLAN BILLINGS FOR SENATE","S0OK00339","BILLINGS, DYLAN DR.","DEM","S","OK","0 ","C",FALSE,TRUE
"C00722306","ENOUGH IS ENOUGH VOTER PROJECT",,,,,,,,FALSE,FALSE
"C00714824","JONATHAN HERZOG FOR CONGRESS","H0NY10096","HERZOG, JONATHAN","DEM","H","NY","10","C",FALSE,TRUE
"C00717165","JAIME ESCUDER FOR CONGRESS","H0TX23219","ESCUDER, JAIME","DEM","H","TX","23","C",FALSE,TRUE
"C00725754","NEWBY FOR CONGRESS","H0OH15149","NEWBY, JOEL III","DEM","H","OH","15","C",FALSE,TRUE
"C00701607","BELSITO FOR CONGRESS","H0MA06098","BELSITO, JAMIE MARIE ZAHLAWAY","DEM","H","MA","6 ","C",FALSE,TRUE
"C00136200","RHODE ISLAND DEMOCRATIC STATE COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00540591","SOUTH FORWARD IE PAC",,,,,,,,FALSE,FALSE
"C00706325","MARCO FOR CONGRESS","H0NM03136","SERNA, MARCO","DEM","H","NM","3 ","O",FALSE,TRUE
